current_time,next_time,current_scene,current_wet_weight,next_wet_weight,target_wet_weight,required_reduction,expected_reduction,noise_scope,noise_mean,noise_std,sampled_noise,noisy_expected_reduction,predicted_next_wet_weight,noisy_predicted_next_wet_weight,actual_next_reduction,strategy_type,has_recommendation,hit_reduce_direction,hit_reduce_direction_noisy,signed_error,abs_error,noisy_signed_error,noisy_abs_error
2025-12-21 18:19:53,2025-12-21 19:35:21,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=70-80万,29.5,29.6,29.28,0.21999999999999886,0.6236839364505794,scene,0.0,0.556776436283002,-0.37912552509303465,0.24455841135754475,28.87631606354942,29.255441588642455,-0.10000000000000142,joint,1,0,0,-0.7236839364505808,0.7236839364505808,-0.34455841135754617,0.34455841135754617
2025-12-21 19:35:21,2025-12-21 21:46:00,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=70-80万,29.6,28.400000000000002,29.330000000000002,0.2699999999999996,0.6236839364505794,scene,0.01111111111111127,0.5258737584977435,0.6540135197984863,1.2776974562490657,28.976316063549422,28.322302543750936,1.1999999999999993,joint,1,1,1,0.5763160635494199,0.5763160635494199,-0.07769745624906643,0.07769745624906643
2025-12-21 21:46:00,2025-12-21 23:52:23,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=70-80万,28.400000000000002,29.2,29.25,0.0,1.2473678729011588,scene,-0.10999999999999979,0.6171709649683788,-0.2053711095644662,1.0419967633366927,27.152632127098844,27.358003236663308,-0.7999999999999972,joint,1,0,0,-2.047367872901156,2.047367872901156,-1.8419967633366898,1.8419967633366898
2025-12-21 23:52:23,2025-12-22 01:31:40,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.2,29.3,29.2,0.0,1.2473678729011588,global,-0.0008574490889603438,0.660490669893874,-0.28376397928365515,0.9636038936175036,27.95263212709884,28.236396106382497,-0.10000000000000142,joint,1,0,0,-1.3473678729011602,1.3473678729011602,-1.063603893617505,1.063603893617505
2025-12-22 01:31:40,2025-12-22 03:48:37,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.3,28.7,29.235,0.06500000000000128,0.6236839364505794,global,-0.0007494646680942177,0.6601452336594335,-0.23320874963447244,0.39047518681610693,28.67631606354942,28.909524813183893,0.6000000000000014,joint,1,1,1,-0.02368393645057798,0.02368393645057798,0.2095248131838945,0.2095248131838945
2025-12-22 03:48:37,2025-12-22 06:02:49,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,28.7,29.3,29.05,0.0,1.2473678729011588,global,-0.0013903743315508029,0.6600827954171675,0.3499777608947393,1.5973456337958982,27.45263212709884,27.1026543662041,-0.6000000000000014,joint,1,0,0,-1.8473678729011602,1.8473678729011602,-2.1973456337958996,2.1973456337958996
2025-12-22 06:02:49,2025-12-22 08:22:37,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.3,29.0,29.205,0.09500000000000242,0.6236839364505794,global,-0.0007478632478632472,0.6600225621756459,0.2404534644455974,0.8641374008961769,28.67631606354942,28.435862599103825,0.3000000000000007,joint,1,1,1,-0.3236839364505787,0.3236839364505787,-0.5641374008961761,0.5641374008961761
2025-12-22 08:22:37,2025-12-22 10:09:38,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.0,29.3,29.08,0.0,1.2473678729011588,global,-0.0010672358591248667,0.6597426269334934,0.2712300615363337,1.5185979344374925,27.752632127098842,27.481402065562506,-0.3000000000000007,joint,1,0,0,-1.5473678729011595,1.5473678729011595,-1.8185979344374932,1.8185979344374932
2025-12-22 10:09:38,2025-12-22 11:43:34,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.3,28.8,29.15,0.15000000000000213,0.6236839364505794,global,-0.0007462686567164172,0.6594640500247073,0.28336469482256854,0.9070486312731479,28.67631606354942,28.39295136872685,0.5,joint,1,1,1,-0.1236839364505794,0.1236839364505794,-0.40704863127314794,0.40704863127314794
2025-12-22 11:43:34,2025-12-22 14:06:07,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,28.8,29.5,29.02,0.0,1.2473678729011588,global,-0.0012779552715654944,0.6593139255721261,1.4107401316504642,2.658108004551623,27.552632127098843,26.14189199544838,-0.6999999999999993,joint,1,0,0,-1.947367872901158,1.947367872901158,-3.3581080045516223,3.3581080045516223
2025-12-22 14:06:07,2025-12-22 16:05:59,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.5,29.5,29.09,0.41000000000000014,0.6236839364505794,scene,0.04285714285714296,0.48360888228030785,-0.153688768958554,0.4699951674920254,28.87631606354942,29.030004832507974,0.0,joint,1,0,0,-0.6236839364505794,0.6236839364505794,-0.4699951674920254,0.4699951674920254
2025-12-22 16:05:59,2025-12-22 18:53:59,刮刀高度_上=30.300-30.400 | 刮刀高度_下=34.300-34.400 | 墨刀高度_上=32.300 | 墨刀高度_下=37.200 | life=80-90万,29.5,28.2,29.16,0.33999999999999986,0.6236839364505794,scene,0.03750000000000009,0.4525966747557923,-0.19433935584560993,0.4293445806049695,28.87631606354942,29.07065541939503,1.3000000000000007,joint,1,1,1,0.6763160635494213,0.6763160635494213,0.8706554193950312,0.8706554193950312
